base name:
fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.2.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.2.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.2.smt2/traces/rename.3068370539320359280

8504 unsat

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit_config::proof::liveness::resource_match::lemma_resource_state_matches_at_after_create_resource_step
controller_examples/fluent_controller/fluentbit_config/proof/liveness/resource_match.rs:383

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_cr...       140     2     2     2     2
mariposa_qid_143                                                                     136     1     1     1     1
mariposa_qid_80                                                                      133     3     2     4     2
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       132     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       132     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateReq...       131     2     2     2     2
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Creat...       131     0     0     0     0
mariposa_qid_251                                                                     130     5     5     5     5
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...       128     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...       125     0     0     0     0
internal_fluent_controller!reconciler.spec.io.RequestView./KRequest_constru...       124     0     0     0     0
mariposa_qid_144                                                                     120     3     1     2     2
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateReq...       117     3     3     3     3
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.get_cre...       117     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.get_cre...       117     0     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...       116     3     3     3     3
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...       116     0     0     0     0
mariposa_qid_150                                                                     115     1     1     1     1
user_vstd__multiset__axiom_multiset_add_21                                           115     7     7     7     7
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       114     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...       113     0     0     0     0
mariposa_qid_163                                                                     112     3     1     1     1
internal_fluent_controller!state_machine.state_machine.impl&__0.next_result...       110
- [root]                                                                              37     6     7     6     7
- user_fluent_controller__state_machine__state_machine__StateMachine__next_re...      73     0     1     0     1
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       110     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...       110     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...       110     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       109     0     0     0     0
user_vstd__multiset__axiom_multiset_sub_22                                           107     3     3     3     3
mariposa_qid_149                                                                     107     1     1     1     1
mariposa_qid_151                                                                     106     1     1     1     1
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_pre_post_...       104     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       104     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_definitio...       104     1     1     1     1
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...       104     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       103     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...       103     1     1     1     1
internal_fluent_controller!temporal_logic.defs.valid.?_definition                    102
- [root]                                                                             102     2     2     2     2
- user_fluent_controller__temporal_logic__defs__valid_121                              0     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...       102     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...       102     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...       101     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...       101     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       101     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       100     0     0     0     0
mariposa_qid_164                                                                      99     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        99     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        99     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...        98     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        97     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        97     2     2     2     2
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...        95     1     1     4     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        94     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        94     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        92     0     0     0     0
internal_vstd!seq_lib.impl&__0.filter.?_pre_post_definition                           91     0     0     0     0
user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_63                                91
- [root]                                                                              91     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_62                               0     0     0     0     0
- user_vstd__seq_lib__impl&%0__filter_lemma_broadcast_61                               0     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...        90     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__secret__SecretVie...        90     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        89     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        89     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        89     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        89     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        89     3     1     1     1
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        88     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...        88     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...        88     0     0     0     0
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        88     1     1     1     1
internal_tuple__3./tuple__3/1_accessor_definition                                     86     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_pre_post_defi...        86     0     0     0     0
internal_tuple__3./tuple__3/2_accessor_definition                                     86     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_definition              86     7     7     7     7
internal_fluent_controller!temporal_logic.defs.always.?_definition                    85     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        85     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Creat...        84     0     0     0     0
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        83     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...        83     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        83     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...        83     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateRes...        83     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        83     0     0     0     0
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        83     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.model.reconci...        82     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        82     0     0     0     0
internal_fluent_controller!kubernetes_cluster.proof.controller_runtime.impl...        80     5     6     4     4
internal_fluent_controller!temporal_logic.defs.impl&__1.entails.?_definitio...        80     3     3     3     3
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        80     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...        79     0     0     0     0
prelude_unbox_int                                                                     78     0     0     0     0
internal_fluent_controller!temporal_logic.defs.always.?_pre_post_definition           78     0     0     0     0
prelude_has_type_nat                                                                  78     0     0     0     0
prelude_box_unbox_nat                                                                 78     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_unbo...        78     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        77     0     1     1     0
internal_fluent_controller!fluent_controller.fluentbit_config.model.reconci...        77     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        75     1     1     2     1
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...        75     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        75     6     5     4     5
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        73     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...        72     0     0     0     0
mariposa_qid_148                                                                      71     1     2     1     2
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...        71     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...        70     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...        70     4     4     5     5
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...        70     4     4     5     5
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...        69     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...        69     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.RestIdAllocator....        69     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...        69     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        68     3     3     3     4
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...        68     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...        67     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Step_u...        66     0     0     0     0
mariposa_qid_156                                                                      66     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.get_res...        66     0     0     0     0
mariposa_qid_130                                                                      66     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.get_res...        66     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        66     0     0     0     0
mariposa_qid_129                                                                      65
- [root]                                                                              65     0     0     0     0
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__run_gar...       0     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateReq...        65     2     2     2     2
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        65     0     1     1     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        65     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...        64     0     0     0     0
mariposa_qid_138                                                                      63     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...        63     0     0     0     0
internal_vstd!map.impl&__0.remove.?_pre_post_definition                               63     2     2     2     2
mariposa_qid_105                                                                      62     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...        62     0     0     0     0
mariposa_qid_253                                                                      62     3     3     3     3
mariposa_qid_145                                                                      61     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...        61     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        60     0     0     0     0
mariposa_qid_140                                                                      59     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...        58     3     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...        57     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...        56     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Client...        56     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...        56     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...        55     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...        55     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        55     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...        55     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...        55     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...        55     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...        53     0     0     0     0
mariposa_qid_254                                                                      52     3     4     4     4
internal_fluent_controller__kubernetes_cluster__spec__message__MessageOps_u...        52     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        52     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        52     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...        51     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        51     0     0     0     0
mariposa_qid_160                                                                      51     2     1     1     1
mariposa_qid_166                                                                      51     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        51     2     2     2     2
mariposa_qid_165                                                                      51     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.ClientActio...        51     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        51     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_crea...        51     2     2     2     2
prelude_sub                                                                           51     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__client__types__Client...        51     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        51     0     0     0     0
mariposa_qid_161                                                                      50     0     1     1     0
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...        50     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.common.ObjectRef./Ob...        50     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        50     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        50     0     0     0     0
user_vstd__map__axiom_map_insert_domain_5                                             48     7     7     7     7
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...        48     6     6     6     6
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...        47     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.ClientActio...        46     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        46     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        45     2     0     0     1
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        45     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        44     0     1     1     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.state_machi...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Delet...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        44     0     0     0     0
internal_fluent_controller!external_api.spec.ExternalAPI.transition.?_defin...        44     0     1     1     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Creat...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Delet...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Updat...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.state_machi...        44     0     1     1     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Step_b...        44     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Client...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Updat...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ex...        44     0     1     1     0
internal_fluent_controller!kubernetes_cluster.spec.client.types.Step./Creat...        44     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Client...        44     0     0     0     0
mariposa_qid_157                                                                      44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        44     0     1     1     0
internal_fluent_controller!external_api.spec.ExternalAPI.transition.?_pre_p...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ex...        44     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.externa...        43     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        43     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.externa...        43     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        42     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__cluster_state_machine...        41     0     0     0     0
mariposa_qid_187                                                                      40     1     1     1     1
mariposa_qid_192                                                                      40     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        40     1     1     1     1
mariposa_qid_176                                                                      40
- [root]                                                                              40     1     1     1     1
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__next_10...       0     0     0     0     0
mariposa_qid_188                                                                      40     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        39     1     1     1     2
internal_vstd!set.impl&__0.empty.?_pre_post_definition                                39     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        39     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        39     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        39     0     0     0     0
user_fluent_controller__fluent_controller__fluentbit_config__proof__livenes...        38     2     2     2     2
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...        38     2     3     3     3
internal_core!result.Result./Err_constructor_definition                               38     0     0     0     0
internal_fluent_controller__state_machine__state_machine__StateMachine_box_...        37     4     4     4     4
internal_fluent_controller!state_machine.state_machine.StateMachine./StateM...        37     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        37     3     3     3     3
internal_fluent_controller__state_machine__state_machine__StateMachine_unbo...        37     0     0     0     0
internal_fluent_controller!temporal_logic.defs.lift_state.?_definition                37     9     9     9     9
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        37     0     0     0     0
internal_fluent_controller!state_machine.state_machine.impl&__0.next_result...        37     6     4     4     5
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...        36     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        36     1     1     1     1
user_vstd__map__axiom_map_insert_same_6                                               34     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...        32     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Delet...        32     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__1.allocat...        31     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        31     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.types.ApiServ...        31     2     2     2     2
mariposa_qid_146                                                                      31     1     1     2     1
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        31     5     6     7     7
internal_ens__fluent_controller!temporal_logic.rules.always_and_equality._d...        31     6     6     6     6
internal_fluent_controller!temporal_logic.defs.lift_state.?_pre_post_defini...        31     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__1.allocat...        31     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        31     5     5     6     6
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        31     5     5     5     5
internal_ens__fluent_controller!temporal_logic.rules.entails_and_temp._defi...        31     6     6     6     6
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        30     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        30     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...        30     2     2     2     2
mariposa_qid_142                                                                      30     1     2     1     1
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        30     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...        30     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        30     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.maker...        30     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.maker...        30     1     1     1     1
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        29     1     1     1     1
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        29     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateRes...        29     2     2     2     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        29     1     1     1     1
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...        29     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...        28     0     0     0     0
internal_fluent_controller!temporal_logic.defs.TempPred./TempPred/pred_acce...        27    20    20    20    20
internal_fluent_controller!fluent_controller.fluentbit_config.model.reconci...        27     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.satisfied_by.?_defi...        27    20    20    20    20
internal_fluent_controller!fluent_controller.fluentbit_config.model.reconci...        27     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.builtin_controllers.type...        27     0     1     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.spec_...        27     5     4     6     4
mariposa_qid_169                                                                      27     0     0     0     0
internal_fluent_controller!temporal_logic.defs.lift_action.?_definition               26     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit_config.proof.predica...        26     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.built_i...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.common.ObjectRef./Ob...        26     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetReques...        26     1     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.proof.predica...        26     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.built_i...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__GetRe...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateRes...        25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        25     0     0     0     0
internal_req__fluent_controller!kubernetes_cluster.proof.api_server_livenes...        25
- [root]                                                                              25     1     1     1     1
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__lemma_p...       0     0     0     0     0
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__lemma_p...       0     0     0     0     0
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__lemma_p...       0     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetReques...        25     1     1     1     1
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        25     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.delete_...        25     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.step....        25     0     0     0     0
mariposa_qid_95                                                                       25     1     1     1     1
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        25     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        25     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        25     1     1     1     1
internal_fluent_controller!temporal_logic.defs.TempPred./TempPred/pred_inva...        25     0     0     0     0
internal_fluent_controller!reconciler.spec.io.ResponseView./KResponse/0_acc...        25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetRespon...        25     0     0     0     0
internal_core!result.Result./Err/0_accessor_definition                                25     0     0     0     0
internal_fluent_controller!temporal_logic.defs.lift_action.?_pre_post_defin...        25     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.delete_...        25     0     0     0     0
mariposa_qid_141                                                                      25     1     1     1     1
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        25     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        25     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.step....        25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.dynamic.impl&__0.set...        24     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        24     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.dynamic.impl&__0.set...        24     3     3     3     3
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_has_...        24     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...        24     2     2     2     2
user_vstd__set__axiom_set_insert_same_68                                              23     2     2     2     2
mariposa_qid_194                                                                      23     0     0     0     0
mariposa_qid_71                                                                       23     1     1     1     1
internal_ens__fluent_controller!temporal_logic.rules.implies_preserved_by_a...        23     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.proof.predica...        23     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.proof.predica...        23     0     0     0     0
mariposa_qid_190                                                                      23     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        22     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Delet...        22     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        22     1     1     1     1
internal_ens__fluent_controller!temporal_logic.rules.valid_implies_trans._d...        22     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.RestIdAllocator....        22     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.DeleteReq...        22     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.DeleteReq...        22     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.CreateReq...        22     3     3     3     3
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        21     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...        21     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Delet...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit_config.model.resourc...        21     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.model.resourc...        21     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        20     2     2     2     2
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...        20     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        20     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        20     0     0     0     0
user_vstd__multiset__axiom_multiset_empty_16                                          20     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.api_server.state_machine...        20     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_up...        19     0     0     0     0
