base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/traces/reseed.4879072961540107419

10214 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_stateful_set_state_matches_at_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:387

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       225     5     8     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       223     0     0     0     0
user_vstd__seq__axiom_seq_empty_38                                                   220     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       219     3     3     3     2
internal_vstd!map.impl&__0.remove.?_pre_post_definition                              218     2     2     2     2
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       217     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_unbo...       210     0     0     0     0
mariposa_qid_193                                                                     210     6     3     6     5
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_pre_post_d...       207     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_definition          207    14    14    14    14
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       206     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageOp...       205     8     8     8     8
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       205     2     0     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__pod__PodSpecVi...       204     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageOps./M...       198     8     8     8     8
mariposa_qid_114                                                                     195     8     7     8     8
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       194     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod.PodSpecView./...       193     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Disabled_c...       190     0     0     0     0
