base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/traces/reseed.12766411988861412929

4765 unsat

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_key_exists_to_receives_ok_resp_at_after_get_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:194

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       234     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_has_...       232     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       232     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       227     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       227     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       225     3     3     3     3
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.ow...       225     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       223     1     2     1     2
internal_zookeeper_controller!state_machine.action.Action./Action/transitio...       221     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       220     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       220     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_unbo...       219     0     0     0     0
internal_zookeeper_controller!state_machine.action.Action./Action/precondit...       217    17    17    17    17
user_vstd__multiset__axiom_multiset_singleton_different_20                           213     4     4     4     5
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       211     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled_co...       209     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       208     2     4     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       208     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       207     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       203     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       202     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       202     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       202     0     0     0     0
internal_zookeeper_controller!state_machine.action.Action./Action/precondit...       199     3     3     3     3
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...       198     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       195     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Vol...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       195     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       195     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       195     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Vol...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       195     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       195     0     0     0     0
internal_vstd!seq.Seq.len.?_pre_post_definition                                      192     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...       191     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       188     0     0     0     0
internal_zookeeper_controller!state_machine.action.Action./Action/transitio...       185    17    16    17    18
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       182     2     2     2     2
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...       180     2     1     2     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       178     3     3     3     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       177     5     5     5     3
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       167     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__pod_template_s...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...       163     1     1     1     1
mariposa_qid_222                                                                     159
- [root]                                                                              31     2     2     2     2
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__ever...      82     1     1     1     1
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__ever...      46     2     2     2     3
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       159     3     2     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       157     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       157     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       156     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ExecAct...       156     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.vo...       156     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Exe...       156     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Exe...       156     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       155     1     2     1     2
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       153     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       153     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       153     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       152     5     5     5     5
internal_vstd!map.impl&__0.dom.?_pre_post_definition                                 152     2     2     2     2
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       152    14    13    14    12
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       151     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...       150     0     0     0     0
mariposa_qid_78                                                                      148     2     2     2     2
prelude_box_unbox_int                                                                146     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       143     4     3     4     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...       142     0     0     0     0
prelude_has_type_int                                                                 142     3     3     3     3
