base name:
mimalloc--segment__segment_span_free_coalesce_before.smt2

query path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/orig.smt2

trace path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/traces/rename.1772822839713140177

10136 unknown

verus procedure:
Function-Def lib::segment::segment_span_free_coalesce_before
verus-mimalloc/segment.rs:2140

traced instantiations:
QID                                                                                  T    P0    P1    P2    P3
internal_lib!atomic_ghost_modified.impl&__4.constant.?_pre_post_definition         620     2     2     2     2
internal_lib__atomic_ghost_modified__AtomicUsize_box_axiom_definition              620     0     0     0     0
internal_lib!atomic_ghost_modified.impl&__4.constant.?_definition                  620     2     2     2     2
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize/not_cancelled_t...     620     0     0     0     0
internal_vstd__atomic__PAtomicUsize_box_axiom_definition                           620     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize/patomic_accesso...     620     0     0     0     0
internal_lib!types.Page./Page/prev_accessor_definition                             619     2     3     2     2
internal_lib!types.Page./Page/next_accessor_definition                             616     3     3     3     3
internal_lib!types.page_organization_pages_match_data.?_definition                 612    27    28    26    25
internal_lib!page_organization.PageData./PageData/page_header_kind_accessor...     611    12    13    14    12
internal_lib__tokens__SegmentId_box_axiom_definition                               600     6     6     6     6
internal_lib!types.SegmentHeaderMain2./SegmentHeaderMain2_constructor_defin...     590     0     0     0     0
internal_lib!types.PageInner./PageInner/xblock_size_invariant_definition           590     0     0     0     0
internal_vstd__cell__PCell<lib!types.PageInner.>_box_axiom_definition              577     0     0     0     0
internal_lib!types.Page./Page/inner_accessor_definition                            577     0     0     0     0
internal_vstd__cell__PCell<u32.>_box_axiom_definition                              576     0     0     0     0
internal_lib!types.Page./Page/count_accessor_definition                            576     0     0     0     0
internal_lib!tokens.PageId./PageId/segment_id_accessor_definition                  576    11    14    12    12
prelude_unbox_box_bool                                                             573     5     5     6     5
internal_lib!types.PageInner./PageInner/reserved_accessor_definition               573     0     0     0     0
internal_lib!types.PageInner./PageInner/capacity_accessor_definition               572     2     2     2     2
internal_lib!types.page_organization_segments_match.?_definition                   569
- [root]                                                                             1     0     0     0     0
- user_lib__types__page_organization_segments_match_166                            568     0     0     0     0
internal_vstd__map__Map<lib!tokens.PageId./lib!page_organization.PageData.>...     568     8     8     8     8
internal_lib!types.PageInner./PageInner/free_accessor_definition                   565     0     0     0     0
internal_lib!types.PageInner./PageInner/local_free_accessor_definition             565     0     0     0     0
internal_lib!types.SegmentHeaderMain./SegmentHeaderMain_constructor_definit...     564     0     0     0     0
internal_lib!types.PageInner./PageInner/used_accessor_definition                   564     0     0     0     0
internal_lib!linked_list.StuffAgree.impl&__4.view.?_pre_post_definition            559     0     0     0     0
internal_lib!linked_list.impl&__8.is_empty.?_definition                            559     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/emp_i...     559     0     0     0     0
internal_lib__linked_list__StuffAgree__x_token_data_box_axiom_definition           559     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/value_access...     559     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/insta...     559     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/instance_acc...     559     0     0     0     0
