base name:
fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/traces/reseed.7061097732213380854

10102 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit_config::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/fluent_controller/fluentbit_config/proof/liveness/resource_match.rs:521

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...       284     4     5     5     5
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...       282     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__error__APIError_unbox_a...       280     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit_config__trusted__s...       273     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_dele...       271     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...       269     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                268     2     4     2     4
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_upda...       262     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       259     0     0     0     0
mariposa_qid_121                                                                     254     6     9     9     7
mariposa_qid_123                                                                     244     6     7     8     6
mariposa_qid_105                                                                     241     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__message__RestIdAlloca...       238     0     0     0     0
mariposa_qid_199                                                                     237     1     2     2     1
internal_fluent_controller__kubernetes_cluster__spec__message__RestIdAlloca...       236     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit_config.trusted.liven...       236     1     1     1     1
internal_fluent_controller__reconciler__spec__io__RequestView_box_axiom_def...       236     2     1     1     1
mariposa_qid_124                                                                     233     6     6     6     6
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...       229     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.RestIdAllocator....       226     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...       225     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...       222     2     1     0     1
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...       222     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.external_api.types.Exter...       222     0     0     0     0
mariposa_qid_114                                                                     216     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.client.types.ClientActio...       207     1     1     1     1
mariposa_qid_200                                                                     206     5     5     5     6
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...       205     8     9    10     9
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...       203     3     3     3     4
internal_vstd!map.impl&__0.index.?_pre_post_definition                               199    13     9    10    10
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...       197     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ms...       195     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.form_ms...       195     4     2     1     3
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       191     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...       190     3     3     3     3
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...       189     3     4     3     3
internal_core!result.Result./Err_constructor_definition                              185     0     0     0     0
mariposa_qid_88                                                                      182
- [root]                                                                             168     2     4     3     3
- user_fluent_controller__state_machine__state_machine__StateMachine__next_re...      14     2     4     3     3
- mariposa_qid_87                                                                      0     0     0     0     0
