base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/traces/shuffle.9863013143303878859

10144 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_after_get_stateful_set_step_to_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:290

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       380     0    10     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       378     0     0     0     0
internal_vstd!map.impl&__0.insert.?_pre_post_definition                              378     4     4     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       378     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       377     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       376     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       374     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       374     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       370     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.dynamic.impl&__0....       364     3     3     3     5
internal_zookeeper_controller!state_machine.action.ActionResult./Disabled_c...       364     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.dynamic.impl&__0....       364     3     3     3     3
internal_zookeeper_controller!kubernetes_cluster.proof.cluster_safety.impl&...       356     2     2     2     3
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       356     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.proof.cluster_safety.impl&...       356     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageCo...       354     7     7     8     8
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       354     0     0     0     0
internal_vstd!multiset.impl&__0.count.?_pre_post_definition                          352    10    10    11    10
mariposa_qid_224                                                                     350     2     2     2     3
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       350     0     0     1     0
internal_vstd__set__Set<zookeeper_controller!kubernetes_api_objects.spec.co...       347     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.proof.cluster_safety.impl&...       341     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.impl&...       341     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       340     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       336     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       336     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       332     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       331     5     6     6     6
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       330     2     4     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       321     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       321     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       321     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.Contain...       318     0     0     0     0
internal_vstd!map.impl&__0.dom.?_pre_post_definition                                 315     2     2     2     2
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       311     0     2     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.maker.Maker.make...       311     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       306     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.ProbeVi...       306     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       302     0     0     0     0
internal_zookeeper_controller__state_machine__action__Action_unbox_axiom_de...       301     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       300     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       299     0     2     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...       294     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       292     0     0     0     0
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    288     1     2     1     1
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       276    11    10    11    11
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_d...       275     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       274     1     1     1     1
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       273     0     0     0     0
internal_core!result.Result./Err_constructor_definition                              271     0     0     0     0
mariposa_qid_222                                                                     270
- [root]                                                                              35     2     2     2     2
