base name:
zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/traces/reseed.1220102126068723003

10177 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::helper_invariants::proof::lemma_always_cr_objects_in_etcd_satisfy_state_validation
controller_examples/zookeeper_controller/proof/helper_invariants/proof.rs:46

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller__state_machine__action__Action_unbox_axiom_de...       389     0     0     0     0
user_vstd__map__axiom_map_insert_domain_6                                            381     4     4     4     4
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       381     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__resource__Empt...       381     0     0     0     0
user_vstd__map__axiom_map_insert_same_7                                              373     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       353     1     0     0     0
internal_zookeeper_controller__state_machine__action__ActionResult_unbox_ax...       351     0     0     0     0
internal_vstd__multiset__Multiset<zookeeper_controller!kubernetes_cluster.s...       333     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       329     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       326     0     0     0     0
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_defin...       325    15    15    15    15
internal_zookeeper_controller!state_machine.action.impl&__0.forward.?_pre_p...       325     0     0     0     0
mariposa_qid_203                                                                     323    15    15    15    15
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       321     0     0     0     0
internal_vstd__multiset__Multiset<zookeeper_controller!kubernetes_cluster.s...       320     0     0     0     0
internal_vstd__multiset__Multiset<zookeeper_controller!kubernetes_cluster.s...       320     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/0_...       316     3     3     3     3
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       308     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       305     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       303     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       303     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       303     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_b...       302    11    11    11    11
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       301     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       280     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/1_...       269     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       268     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       268     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       263     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Disabled_c...       260     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       260     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       260     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       260     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__client__types__Cli...       260     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       260     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__error__APIError_unbo...       259     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       256     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       251     7     7     7     7
internal_crate__tuple__0_unbox_axiom_definition                                      250     0     0     0     0
internal_crate__tuple__0_has_type_always_definition                                  245     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       243     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       239     4     4     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       233     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       233     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...       229     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...       229     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       228     1     1     1     1
internal_crate__fun__1_unbox_axiom_definition                                        227     0     0     0     0
user_vstd__set__axiom_set_insert_same_69                                             227     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       221     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       221     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       221     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       215     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       213     1     1     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       213     1     1     1     1
prelude_has_type_int                                                                 205     3     3     3     3
prelude_box_unbox_int                                                                204     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageCo...       203     0     0     0     0
internal_ens__zookeeper_controller!kubernetes_api_objects.spec.resource.Res...       202
- [root]                                                                               1     1     1     1     1
- user_zookeeper_controller__kubernetes_api_objects__spec__resource__Resource...     201     1     1     1     1
mariposa_qid_166                                                                     201     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       197     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       197     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       197     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       197     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__external_api__type...       190     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.external_api.types.Ex...       190     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       187     0     0     0     0
