base name:
rabbitmq-log-rabbitmq_controller__proof__liveness__spec.14.smt2

query path:
dbg/rabbitmq-log-rabbitmq_controller__proof__liveness__spec.14.smt2/orig.smt2

trace path:
dbg/rabbitmq-log-rabbitmq_controller__proof__liveness__spec.14.smt2/traces/shuffle.5586672954375738890

10137 unknown

verus procedure:
Function-Def rabbitmq_controller::rabbitmq_controller::proof::liveness::spec::lemma_always_for_all_step_pending_req_in_flight_or_resp_in_flight_at_reconcile_state
controller_examples/rabbitmq_controller/proof/liveness/spec.rs:362

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.VolumeMo...       360     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       358     0     0     0     0
internal_rabbitmq_controller!vstd_ext.string_view.int_to_string_view.?_pre_...       358     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.resource.config_map....       354     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       354     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...       354     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       351     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__API...       351     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleB...       348     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       347     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       347     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServicePor...       344     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       343     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.VolumeMo...       342     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       340     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServicePor...       340     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__4...       338     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__4...       338     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...       336     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__service__Servic...       329     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.secret.SecretView....       328     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__4...       327     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__4...       327     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       322     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__stateful_set__S...       322     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role__RoleView_...       321     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource.ResourceV...       321     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.secret.SecretView....       320     0     0     0     0
internal_vstd!seq.Seq.empty.?_pre_post_definition                                    320     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__secret__SecretV...       317     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.State...       316     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       311     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       304     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role.RoleView./Rol...       301     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.APIRequ...       299     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role__RoleView_...       298     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       297     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource.ResourceV...       297     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.GetRequ...       289     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.secret.SecretView....       288     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleR...       288     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.Object...       286     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__EnvV...       280     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__secret__SecretV...       267     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Prob...       261     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...       261     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Cont...       259     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Cont...       259     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.VolumeMo...       256     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__common__ObjectR...       254     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...       253     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.GetRequ...       253     0     0     0     0
